source_id,event_id,source
https://gov.texas.gov/news/post/governor-abbott-renews-border-security-disaster-declaration-in-november-2021,EID_0800,Governor
https://gov.texas.gov/news/post/governor-abbott-renews-covid-19-disaster-declaration-in-november-2021,EID_0676,Governor
https://gov.texas.gov/news/post/governor-abbott-renews-border-security-disaster-declaration-in-october-2021,EID_0677,Governor
https://gov.texas.gov/news/post/governor-abbott-renews-covid-19-disaster-declaration-in-october-2021,EID_0678,Governor
https://gov.texas.gov/news/post/governor-abbott-renews-border-security-disaster-declaration-in-september-2021,EID_0679,Governor
https://gov.texas.gov/news/post/governor-abbott-renews-disaster-declaration-in-september-2021,EID_0680,Governor
https://gov.texas.gov/news/post/governor-abbott-renews-border-security-disaster-declaration-in-august-2021,EID_0681,Governor
https://gov.texas.gov/news/post/governor-abbott-renews-covid-19-disaster-declaration-in-august-2021,EID_0682,Governor
https://gov.texas.gov/news/post/governor-abbott-renews-covid-19-disaster-declaration-for-august-2021,EID_0683,Governor
https://gov.texas.gov/news/post/governor-abbott-renews-border-security-disaster-declaration-in-july-2021,EID_0684,Governor
https://gov.texas.gov/news/post/governor-abbott-renews-covid-19-disaster-declaration-in-july-2021,EID_0685,Governor
https://gov.texas.gov/news/post/governor-abbott-renews-disaster-declaration-concerning-border-security,EID_0686,Governor
https://gov.texas.gov/news/post/governor-abbott-amends-border-crisis-disaster-declaration,EID_0687,Governor
https://gov.texas.gov/news/post/governor-abbott-extends-winter-storm-disaster-declaration-for-june-2021,EID_0688,Governor
https://gov.texas.gov/news/post/governor-abbott-extends-covid-19-disaster-declaration-for-june-2021,EID_0689,Governor
https://gov.texas.gov/news/post/governor-abbott-issues-disaster-declaration-in-response-to-significant-flooding-severe-weather-in-east-texas,EID_0690,Governor
https://gov.texas.gov/news/post/governor-abbott-renews-winter-storm-disaster-declaration-for-may-2021,EID_0691,Governor
https://gov.texas.gov/news/post/governor-abbott-renews-drought-conditions-disaster-declaration-may-2021,EID_0692,Governor
https://gov.texas.gov/news/post/governor-abbott-renews-covid-19-disaster-declaration-for-may-2021,EID_0693,Governor
https://gov.texas.gov/news/post/governor-abbott-renews-hurricane-harvey-disaster-declaration-for-may-2021,EID_0694,Governor
https://gov.texas.gov/news/post/governor-abbott-extends-winter-storm-disaster-declaration-april-2021,EID_0695,Governor
https://gov.texas.gov/news/post/governor-abbott-issues-disaster-declaration-in-response-to-drought-conditions-in-april-2021,EID_0696,Governor
https://gov.texas.gov/news/post/governor-abbott-extends-covid-19-disaster-declaration-april-2021,EID_0697,Governor
https://gov.texas.gov/news/post/governor-abbott-extends-covid-19-disaster-declaration-march-2021,EID_0698,Governor
https://gov.texas.gov/news/post/governor-abbott-issues-disaster-declaration-in-response-to-severe-winter-weather-in-texas,EID_0699,Governor
https://gov.texas.gov/news/post/governor-abbott-extends-covid-19-disaster-declaration-february-2021,EID_0700,Governor
https://gov.texas.gov/news/post/governor-abbott-extends-hurricane-harvey-disaster-proclamation-february-2021,EID_0701,Governor
https://gov.texas.gov/news/post/governor-abbott-issues-disaster-declaration-in-response-to-drought-conditions,EID_0702,Governor
https://gov.texas.gov/news/post/governor-abbott-renews-disaster-declaration-following-threats-and-incidents-of-violence,EID_0703,Governor
https://gov.texas.gov/news/post/governor-abbott-renews-covid-19-disaster-declaration-in-january-2021,EID_0704,Governor
https://gov.texas.gov/news/post/governor-abbott-renews-hurricane-harvey-disaster-declaration-for-january-2021,EID_0705,Governor
https://gov.texas.gov/news/post/governor-abbott-extends-disaster-declaration-in-response-to-drought-conditions-5,EID_0706,Governor
https://gov.texas.gov/news/post/governor-abbott-extends-state-disaster-declaration-for-covid-19-in-december-2020,EID_0707,Governor
https://gov.texas.gov/news/post/governor-greg-abbott-extended-the-state-disaster-declaration-in-december-2020,EID_0708,Governor
https://gov.texas.gov/news/post/governor-abbott-renews-disaster-declaration-for-hurricane-hanna-in-november,EID_0709,Governor
https://gov.texas.gov/news/post/governor-abbott-renews-disaster-declaration-for-hurricane-laura-in-november,EID_0710,Governor
https://gov.texas.gov/news/post/governor-greg-abbott-extended-the-state-disaster-declaration-in-november-2020,EID_0711,Governor
https://gov.texas.gov/news/post/governor-abbott-renews-state-disaster-declaration-for-covid-19-in-november-2020,EID_0712,Governor
https://gov.texas.gov/news/post/governor-abbott-extends-disaster-declaration-in-response-to-drought-conditions,EID_0713,Governor
https://gov.texas.gov/news/post/governor-greg-abbott-renews-disaster-declaration-following-hurricane-hanna-in-october,EID_0714,Governor
https://gov.texas.gov/news/post/governor-abbott-renews-disaster-declaration-for-hurricane-laura-in-october,EID_0715,Governor
https://gov.texas.gov/news/post/governor-abbott-updates-disaster-declaration-for-regions-with-high-covid-19-hospitalizations,EID_0716,Governor
https://gov.texas.gov/news/post/governor-abbott-renews-state-disaster-declaration-for-covid-19,EID_0717,Governor
https://gov.texas.gov/news/post/governor-greg-abbott-renews-the-state-disaster-declaration-for-counties-impacted-by-hurricane-harvey,EID_0718,Governor
https://gov.texas.gov/news/post/governor-abbott-issues-disaster-declaration-in-response-to-drought-conditions-2,EID_0719,Governor
https://gov.texas.gov/news/post/governor-abbott-issues-disaster-declaration-for-brazoria-county-in-response-to-deadly-ameba-found-in-the-lake-jackson-water-supply,EID_0720,Governor
https://gov.texas.gov/news/post/governor-abbott-renews-disaster-declaration-for-hurricane-laura,EID_0721,Governor
https://gov.texas.gov/news/post/governor-abbott-renews-disaster-declaration-for-hurricane-hanna,EID_0722,Governor
https://gov.texas.gov/news/post/governor-greg-abbott-issues-disaster-declaration-in-response-to-tropical-storm-beta,EID_0723,Governor
https://gov.texas.gov/news/post/governor-greg-abbott-extended-the-state-disaster-declaration-in-september-2020,EID_0724,Governor
https://gov.texas.gov/news/post/governor-abbott-extends-statewide-disaster-declaration-for-covid-19-5,EID_0725,Governor
https://gov.texas.gov/news/post/governor-abbott-adds-36-counties-to-state-disaster-declaration,EID_0009,Governor
https://gov.texas.gov/news/post/governor-greg-abbott-renews-disaster-declaration-following-hurricane-hanna,EID_0726,Governor
https://gov.texas.gov/news/post/governor-greg-abbott-issues-disaster-declaration-in-the-wake-of-hurricane-marco-and-tropical-storm-laura,EID_0727,Governor
https://gov.texas.gov/news/post/governor-abbott-issues-disaster-declaration-in-response-to-drought-conditions-in-25-counties,EID_0728,Governor
https://gov.texas.gov/news/post/governor-greg-abbott-extended-the-state-disaster-declaration-in-august-2020,EID_0729,Governor
https://gov.texas.gov/news/post/governor-greg-abbott-renews-covid-19-disaster-declaration-3,EID_0730,Governor
https://gov.texas.gov/news/post/governor-abbott-issues-disaster-declaration-in-response-to-drought-conditions-in-25-texas-counties,EID_0731,Governor
https://gov.texas.gov/news/post/governor-greg-abbott-renews-hurricane-harvey-disaster-declaration,EID_0732,Governor
https://gov.texas.gov/news/post/governor-greg-abbott-renews-covid-19-disaster-declaration,EID_0733,Governor
https://gov.texas.gov/news/post/governor-abbott-extends-disaster-declaration,EID_0734,Governor
https://gov.texas.gov/news/post/governor-abbott-extends-disaster-declaration-in-june-2020-for-texas-counties-affected-by-hurricane-harvey,EID_0735,Governor
https://gov.texas.gov/news/post/governor-abbott-extends-disaster-declaration-in-may-2020-amid-covid-19-pandemic,EID_0736,Governor
https://gov.texas.gov/news/post/governor-abbott-extended-the-disaster-declaration-in-may-2020-for-texas-counties-affected-by-hurricane-harvey,EID_0737,Governor
https://gov.texas.gov/news/post/governor-abbott-extended-the-disaster-declaration-in-april-2020-for-texas-counties-affected-by-hurricane-harvey,EID_0738,Governor
https://gov.texas.gov/news/post/governor-abbott-extends-disaster-declaration-for-covid-192,EID_0739,Governor
https://gov.texas.gov/news/post/dr-john-hellerstedt-issues-public-health-disaster-declaration-in-texas,EID_0740,Governor
https://gov.texas.gov/news/post/governor-abbott-extended-the-disaster-declaration-in-february-2020-for-texas-counties-affected-by-hurricane-harvey,EID_0741,Governor
https://gov.texas.gov/news/post/governor-abbott-extended-the-disaster-declaration-in-january-2020-for-texas-counties-affected-by-hurricane-harvey,EID_0742,Governor
https://gov.texas.gov/news/post/governor-abbott-extended-the-disaster-declaration-in-december-2019-for-texas-counties-affected-by-hurricane-harvey,EID_0743,Governor
https://gov.texas.gov/news/post/governor-abbott-extended-the-disaster-declaration-in-november-2019-for-texas-counties-affected-by-hurricane-harvey,EID_0744,Governor
https://gov.texas.gov/news/post/governor-abbott-extended-the-disaster-declaration-in-october-2019-for-texas-counties-affected-by-hurricane-harvey,EID_0745,Governor
https://gov.texas.gov/news/post/governor-abbott-issues-disaster-declaration-after-severe-weather-hits-north-texas,EID_0746,Governor
https://gov.texas.gov/news/post/governor-greg-abbott-extended-the-state-disaster-declaration-in-september-2019-for-texas-counties-affected-by-hurricane-harvey,EID_0747,Governor
https://gov.texas.gov/news/post/governor-greg-abbott-extended-the-state-disaster-declaration-in-june-2019-for-texas-counties-affected-by-hurricane-harvey,EID_0748,Governor
https://gov.texas.gov/news/post/governor-greg-abbott-extended-the-state-disaster-declaration-in-may-2019-for-texas-counties-affected-by-hurricane-harvey,EID_0749,Governor
https://gov.texas.gov/news/post/governor-abbott-issues-disaster-declaration-for-9-texas-counties-in-response-to-severe-weather,EID_0750,Governor
https://gov.texas.gov/news/post/governor-greg-abbott-extended-the-state-disaster-declaration-in-april-2019-for-texas-counties-affected-by-hurricane-harvey,EID_0751,Governor
https://gov.texas.gov/news/post/governor-greg-abbott-extended-the-state-disaster-declaration-in-march-2019-for-texas-counties-affected-by-hurricane-harvey,EID_0752,Governor
https://gov.texas.gov/news/post/governor-greg-abbott-extended-the-state-disaster-declaration-in-february-for-texas-counties-affected-by-hurricane-harvey,EID_0753,Governor
https://gov.texas.gov/news/post/governor-greg-abbott-extended-the-state-disaster-declaration-in-january-for-texas-counties-affected-by-hurricane-harvey,EID_0754,Governor
https://gov.texas.gov/news/post/governor-greg-abbott-extended-the-state-disaster-declaration-in-december-for-texas-counties-affected-by-hurricane-harvey,EID_0755,Governor
https://gov.texas.gov/news/post/governor-greg-abbott-extended-the-state-disaster-declaration-in-november-for-texas-counties-affected-by-hurricane-harvey,EID_0756,Governor
https://gov.texas.gov/news/post/governor-abbott-expands-state-disaster-declaration-for-additional-texas-counties,EID_0757,Governor
https://gov.texas.gov/news/post/governor-abbott-issues-disaster-declaration-for-an-additional-36-texas-counties-in-response-to-severe-weather-and-flooding,EID_0758,Governor
https://gov.texas.gov/news/post/governor-abbott-issues-disaster-declaration-for-18-texas-counties-in-response-to-severe-weather-and-flooding,EID_0759,Governor
https://gov.texas.gov/news/post/governor-greg-abbott-issues-disaster-declaration-in-response-to-severe-weather-and-flooding-in-north-texas,EID_0799,Governor
https://gov.texas.gov/news/post/governor-greg-abbott-issues-disaster-declaration-in-response-to-approaching-tropical-disturbance,EID_0760,Governor
https://gov.texas.gov/news/post/governor-greg-abbott-extendeds-the-state-disaster-declaration-in-september-for-texas-counties-affected-by-hurricane-harvey,EID_0761,Governor
https://gov.texas.gov/news/post/governor-greg-abbott-extendeds-the-state-disaster-declaration-for-texas-counties-affected-by-hurricane-harvey,EID_0762,Governor
https://gov.texas.gov/news/post/governor-abbott-issues-disaster-declaration-in-response-to-severe-weather-and-flooding,EID_0763,Governor
https://gov.texas.gov/news/post/governor-greg-abbott-again-extends-disaster-proclamation-for-texas-counties-impacted-by-hurricane-harvey,EID_0764,Governor
https://gov.texas.gov/news/post/governor-abbott-adds-additional-counties-to-disaster-declaration-in-response-drought-conditions-across-texas,EID_0765,Governor
https://gov.texas.gov/news/post/governor-greg-abbott-again-declares-disaster-proclamation-extension-for-texas-counties-impacted-by-hurricane-harvey,EID_0766,Governor
https://gov.texas.gov/news/post/governor-abbott-issues-disaster-declaration-in-response-drought-conditions-across-texas,EID_0767,Governor
https://gov.texas.gov/news/post/governor-abbott-again-declares-disaster-proclamation-extension-for-texas-counties-impacted-by-hurricane-harvey,EID_0768,Governor
https://gov.texas.gov/news/post/governor-abbott-declares-disaster-proclamation-extension-for-texas-counties-impacted-by-hurricane-harvey,EID_0769,Governor
https://gov.texas.gov/news/post/governor-greg-abbott-again-extends-disaster-declaration-for-texas-counties-,EID_0770,Governor
https://gov.texas.gov/news/post/governor-abbott-extends-disaster-proclamation-for-60-texas-counties,EID_0771,Governor
https://gov.texas.gov/news/post/governor-abbott-renews-state-disaster-declaration-for-60-texas-counties-aff,EID_0772,Governor
https://gov.texas.gov/news/post/governor-abbott-extends-disaster-declaration-for-texas-counties-impacted-by,EID_0773,Governor
https://gov.texas.gov/news/post/governor-abbott-adds-counties-and-extends-his-disaster-proclamation,EID_0774,Governor
https://gov.texas.gov/news/post/governor-abbott-again-adds-additional-counties-for-hurricane-harvey-disaste,EID_0775,Governor
https://gov.texas.gov/news/post/governor-abbott-adds-additional-counties-for-hurricane-harvey-disaster-decl,EID_0776,Governor
https://gov.texas.gov/news/post/governor-abbott-requests-additional-counties-for-hurricane-harvey-disaster-declaration,EID_0777,Governor
https://gov.texas.gov/news/post/governor-abbott-requests-presidential-disaster-declaration-in-anticipation-,EID_0778,Governor
https://gov.texas.gov/news/post/Disaster-Proclamation-Issued-For-30-Texas-Counties-in-Anticipation-Of-Tropical-Depression-Harvey-Making-Landfall,EID_0779,Governor
https://gov.texas.gov/news/post/disaster-proclamation-issued-for-three-texas-counties-following-severe-weat,EID_0780,Governor
https://gov.texas.gov/news/post/disaster_proclamation_issued_for_six_texas_panhandle_counties,EID_0781,Governor
https://gov.texas.gov/news/post/Disaster_Declaration_Issued_For_Atascosa_and_Wilson_Counties,EID_0782,Governor
https://gov.texas.gov/news/post/fifteen_counties_added_to_disaster_proclamation_issued_for_texas_flooding,EID_0783,Governor
https://gov.texas.gov/news/post/disaster_proclamation_issued_for_texas_flooding,EID_0784,Governor
https://gov.texas.gov/news/post/counties_added_to_disaster_proclamation_issued_for_southeast_texas_flooding,EID_0785,Governor
https://gov.texas.gov/news/post/Disaster_Proclamation_Issued_For_Southeast_Texas_Flooding,EID_0786,Governor
https://gov.texas.gov/news/post/amended_disaster_proclamation_for_severe_storms_and_flooding_in_march_2016,EID_0787,Governor
https://gov.texas.gov/news/post/disaster_proclamation_for_severe_storms_and_flooding_in_march_2016,EID_0788,Governor
https://gov.texas.gov/news/post/disaster_proclamation_issued_for_cameron_county,EID_0789,Governor
https://gov.texas.gov/news/post/renewal_disaster_proclamation_issued_for_north_texas_storms_and_tornados,EID_0790,Governor
https://gov.texas.gov/news/post/disaster_proclamation_issued_for_north_texas_storms_and_tornados_adding_wic,EID_0791,Governor
https://gov.texas.gov/news/post/disaster_proclamation_issued_for_north_texas_storms_and_tornados,EID_0792,Governor
https://gov.texas.gov/news/post/disaster_proclamation_issued_for_october_severe_storms,EID_0793,Governor
https://gov.texas.gov/news/post/governor_abbott_again_adds_additional_counties_to_disaster_declaration,EID_0794,Governor
https://gov.texas.gov/news/post/governor_abbott_again_adds_counties_to_disaster_declaration,EID_0795,Governor
https://gov.texas.gov/news/post/Governor_Abbott_Adds_Counties_To_Disaster_Declaration,EID_0796,Governor
https://gov.texas.gov/news/post/governor_abbott_again_adds_to_disaster_declaration,EID_0797,Governor
https://gov.texas.gov/news/post/governor_abbott_adds_to_disaster_declaration,EID_0798,Governor
TX-20083,EID_0801,SBA
TX-20081,EID_0001,SBA
OK-20038,EID_0802,SBA
NM-20024,EID_0803,SBA
TX-20088,EID_0804,SBA
NM-20028,EID_0805,SBA
LA-20022,EID_0806,SBA
LA-20020,EID_0807,SBA
TX-20087,EID_0808,SBA
TX-20086,EID_0809,SBA
NM-20026,EID_0810,SBA
TX-20082,EID_0811,SBA
TX-20084,EID_0812,SBA
LA-20016,EID_0813,SBA
AR-20040,EID_0814,SBA
TX-20080,EID_0815,SBA
OK-20035,EID_0816,SBA
LA-20012,EID_0817,SBA
LA-20015,EID_0818,SBA
TX-20068,EID_0819,SBA
OK-20034,EID_0820,SBA
OK-20033,EID_0821,SBA
TX-20067,EID_0822,SBA
TX-20077,EID_0823,SBA
AR-20038,EID_0824,SBA
NM-20022,EID_0825,SBA
TX-20076,EID_0826,SBA
TX-20073,EID_0827,SBA
TX-20072,EID_0828,SBA
TX-20074,EID_0829,SBA
TX-20071,EID_0830,SBA
TX-20070,EID_0831,SBA
TX-20069,EID_0832,SBA
TX-20075,EID_0002,SBA
5675,EID_0392,FEMA
3649,EID_0393,FEMA
4935,EID_0394,FEMA
5634,EID_0395,FEMA
5633,EID_0396,FEMA
5625,EID_0397,FEMA
5619,EID_0003,FEMA
4879,EID_0004,FEMA
4871,EID_0398,FEMA
5573,EID_0399,FEMA
5571,EID_0400,FEMA
5570,EID_0401,FEMA
5555,EID_0402,FEMA
5552,EID_0403,FEMA
5553,EID_0005,FEMA
4798,EID_0006,FEMA
4781,EID_0007,FEMA
5488,EID_0008,FEMA
5487,EID_0404,FEMA
4705,EID_0405,FEMA
5444,EID_0406,FEMA
5443,EID_0407,FEMA
5440,EID_0408,FEMA
5429,EID_0409,FEMA
5428,EID_0410,FEMA
5427,EID_0411,FEMA
5422,EID_0412,FEMA
5420,EID_0413,FEMA
4586,EID_0414,FEMA
3554,EID_0415,FEMA
3540,EID_0009,FEMA
4572,EID_0416,FEMA
3530,EID_0417,FEMA
4485,EID_0418,FEMA
